index,soc,Temperature,ncells,ncolumns,As,Rout
0,0.8755316132690671,26.67411852669605,9,3,0.005309291584566752,3.9534633618284616
0,0.8749645591153955,26.706355010700815,9,3,0.005309291584566752,3.9902948554162254
0,0.8746810320385597,26.706355010700815,9,3,0.005309291584566752,3.886951821606198
0,0.8743975049617239,26.706355010700815,9,3,0.005309291584566752,3.990432407404889
0,0.8738304508080522,26.738570972407086,9,3,0.005309291584566752,4.027244987184111
0,0.8732633966543805,26.706355010700815,9,3,0.005309291584566752,3.9907075398340304
0,0.872412815423873,26.77074583414182,9,3,0.005309291584566752,3.9291216632002133
0,0.8715622341933654,26.77074583414182,9,3,0.005309291584566752,3.9610033115279166
0,0.8709951800396938,26.802723952078622,9,3,0.005309291584566752,3.997551665456435
0,0.8704281258860221,26.834878952827676,9,3,0.005309291584566752,4.137743893730107
0,0.8695775446555146,26.834878952827676,9,3,0.005309291584566752,4.137958940493689
0,0.869010490501843,26.867288552879945,9,3,0.005309291584566752,4.152796408564327
0,0.8684434363481712,26.899443553629,9,3,0.005309291584566752,4.211775585989133
0,0.8681599092713355,26.899443553629,9,3,0.005309291584566752,4.211848732999646
0,0.8678763821944996,26.899443553629,9,3,0.005309291584566752,4.2119218825509295
0,0.8675928551176637,26.899443553629,9,3,0.005309291584566752,4.211995034643117
0,0.8673093280408279,26.899443553629,9,3,0.005309291584566752,4.212068189276338
0,0.8661752197334845,26.93180487471861,9,3,0.005309291584566752,4.249221857000399
0,0.8650411114261412,26.99624613180796,9,3,0.005309291584566752,4.322925370566454
0,0.8644740572724695,26.964120886325578,9,3,0.005309291584566752,4.1830010801474
0,0.8624893677346187,27.060532605957462,9,3,0.005309291584566752,4.293357581780397
0,0.8622058406577828,27.060532605957462,9,3,0.005309291584566752,4.2934326205852535
0,0.861922313580947,27.060532605957462,9,3,0.005309291584566752,4.293507662013195
0,0.8616387865041112,27.060532605957462,9,3,0.005309291584566752,4.293582706064359
0,0.8605046781967678,27.092864002832965,9,3,0.005309291584566752,4.330725190846489
0,0.8593705698894244,27.157293680934572,9,3,0.005309291584566752,4.4044538130322275
0,0.8590870428125886,27.157293680934572,9,3,0.005309291584566752,4.404531084378247
0,0.8588035157357528,27.157293680934572,9,3,0.005309291584566752,4.404608358435596
0,0.8585199886589169,27.157293680934572,9,3,0.005309291584566752,4.404685635204421
0,0.8582364615820811,27.157293680934572,9,3,0.005309291584566752,4.404762914684861
0,0.8573858803515736,27.157293680934572,9,3,0.005309291584566752,4.3004956409604365
0,0.856818826197902,27.221426102035792,9,3,0.005309291584566752,4.373746662020536
0,0.8565352991210661,27.221426102035792,9,3,0.005309291584566752,4.4092041138881815
0,0.8559682449673944,27.25360278271255,9,3,0.005309291584566752,4.515165284713908
0,0.8556847178905586,27.25360278271255,9,3,0.005309291584566752,4.515244796803662
0,0.8554011908137227,27.25360278271255,9,3,0.005309291584566752,4.515324311693882
0,0.8551176637368869,27.25360278271255,9,3,0.005309291584566752,4.515403829384716
0,0.854834136660051,27.25360278271255,9,3,0.005309291584566752,4.515483349876312
0,0.8545506095832152,27.25360278271255,9,3,0.005309291584566752,4.515562873168818
0,0.8542670825063794,27.25360278271255,9,3,0.005309291584566752,4.515642399262382
0,0.8519988658916926,27.350521318308036,9,3,0.005309291584566752,4.626790902113213
0,0.8517153388148568,27.350521318308036,9,3,0.005309291584566752,4.626872690716489
0,0.851431811738021,27.350521318308036,9,3,0.005309291584566752,4.626954482211399
0,0.8511482846611852,27.350521318308036,9,3,0.005309291584566752,4.627036276598097
0,0.8500141763538418,27.38283915265477,9,3,0.005309291584566752,4.6247731105322565
0,0.8497306492770059,27.38278800149727,9,3,0.005309291584566752,4.664244159230676
0,0.8483130138928268,27.415105835844006,9,3,0.005309291584566752,4.701518218965342
0,0.8477459597391551,27.447252828205063,9,3,0.005309291584566752,4.73835302011473
0,0.8474624326623192,27.447252828205063,9,3,0.005309291584566752,4.738437100329232
0,0.8454777431244684,27.512068608068347,9,3,0.005309291584566752,4.812970189339567
0,0.8446271618939609,27.544324069016863,9,3,0.005309291584566752,4.850028092315047
0,0.844343634817125,27.544324069016863,9,3,0.005309291584566752,4.891129865343868
0,0.8440601077402892,27.54437511785891,9,3,0.005309291584566752,4.809741891593032
0,0.8437765806634534,27.544324069016863,9,3,0.005309291584566752,4.850287253969129
0,0.8417918911256025,27.608918745773128,9,3,0.005309291584566752,4.924605799517892
0,0.8412248369719308,27.64120680518181,9,3,0.005309291584566752,4.961629944398579
0,0.840941309895095,27.64120680518181,9,3,0.005309291584566752,4.961718647236728
0,0.8406577828182591,27.64120680518181,9,3,0.005309291584566752,4.96180735324655
0,0.8400907286645874,27.67328403072227,9,3,0.005309291584566752,4.998595786658905
0,0.8398072015877517,27.67328403072227,9,3,0.005309291584566752,4.998685260861366
0,0.8395236745109158,27.67328403072227,9,3,0.005309291584566752,4.998774738267039
0,0.8383895662035724,27.705415026599777,9,3,0.005309291584566752,5.035809953212549
0,0.8364048766657216,27.737949685483784,9,3,0.005309291584566752,5.073585606069939
0,0.8361213495888857,27.737949685483784,9,3,0.005309291584566752,5.073676656841468
0,0.8352707683583782,27.770175450645358,9,3,0.005309291584566752,5.110744388657448
0,0.8347037142047066,27.802506959458878,9,3,0.005309291584566752,5.147845244634122
0,0.8341366600510349,27.83467052385727,9,3,0.005309291584566752,5.184757783423198
0,0.833853132974199,27.83467052385727,9,3,0.005309291584566752,5.224547796788957
0,0.8330025517436915,27.834717553148668,9,3,0.005309291584566752,5.145930577522252
0,0.832151970513184,27.834717553148668,9,3,0.005309291584566752,5.185465260208136
0,0.8315849163595124,27.866881117547063,9,3,0.005309291584566752,5.222386692585682
0,0.830450808052169,27.899149611292632,9,3,0.005309291584566752,5.154935453028909
0,0.8301672809753331,27.899149611292632,9,3,0.005309291584566752,5.3784930365968
0,0.8296002268216615,27.931555770470425,9,3,0.005309291584566752,5.296924211313171
0,0.8293166997448256,27.931555770470425,9,3,0.005309291584566752,5.2970199778600335
0,0.8290331726679898,27.931555770470425,9,3,0.005309291584566752,5.29711574786981
0,0.8287496455911539,27.931555770470425,9,3,0.005309291584566752,5.297211521342691
0,0.8284661185143182,27.931555770470425,9,3,0.005309291584566752,5.3497275700149025
0,0.8270484831301389,27.99599903803757,9,3,0.005309291584566752,5.481130630549198
0,0.8267649560533031,27.996124381324748,9,3,0.005309291584566752,5.265193025510266
0,0.8259143748227956,27.996364733629957,9,3,0.005309291584566752,5.170791049227374
0,0.8256308477459597,27.996124381324748,9,3,0.005309291584566752,5.372045625216384
0,0.8250637935922881,28.02846619126092,9,3,0.005309291584566752,5.409198446261479
0,0.8233626311312731,28.060767999065614,9,3,0.005309291584566752,5.446704965038457
0,0.8222285228239297,28.12570683855583,9,3,0.005309291584566752,5.521326530828262
0,0.8219449957470939,28.12570683855583,9,3,0.005309291584566752,5.521427099114677
0,0.821661468670258,28.12570683855583,9,3,0.005309291584566752,5.521527671064764
0,0.8213779415934221,28.12570683855583,9,3,0.005309291584566752,5.521628246678722
0,0.8196767791324071,28.15794571071075,9,3,0.005309291584566752,5.3174815823974235
0,0.8176920895945563,28.222495095997328,9,3,0.005309291584566752,5.633606990850288
0,0.8168415083640488,28.222495095997328,9,3,0.005309291584566752,5.633915997466811
0,0.8165579812872129,28.222495095997328,9,3,0.005309291584566752,5.634019007205431
0,0.8162744542103771,28.222495095997328,9,3,0.005309291584566752,5.634122020710951
0,0.8151403459030337,28.25503157398047,9,3,0.005309291584566752,5.566950175992902
0,0.8148568188261979,28.25503157398047,9,3,0.005309291584566752,5.6718493508113905
0,0.8145732917493621,28.25503157398047,9,3,0.005309291584566752,5.555863386275637
0,0.8140062375956904,28.319874255551913,9,3,0.005309291584566752,5.746328125043916
0,0.8137227105188546,28.319874255551913,9,3,0.005309291584566752,5.74643357393223
0,0.8134391834420187,28.319874255551913,9,3,0.005309291584566752,5.547628061842415
0,0.8125886022115112,28.319874255551913,9,3,0.005309291584566752,5.74685540818945
0,0.8120215480578395,28.352214623141066,9,3,0.005309291584566752,5.679245171920946
0,0.8100368585199886,28.384427016362228,9,3,0.005309291584566752,5.716832007558211
0,0.8097533314431529,28.384427016362228,9,3,0.005309291584566752,5.716937182722255
0,0.809469804366317,28.384427016362228,9,3,0.005309291584566752,5.821878894219135
0,0.8072015877516303,28.48174002487868,9,3,0.005309291584566752,5.829253241004327
0,0.8069180606747944,28.48174002487868,9,3,0.005309291584566752,5.8293608741363325
0,0.8066345335979586,28.48174002487868,9,3,0.005309291584566752,5.829468511243155
0,0.8063510065211228,28.48174002487868,9,3,0.005309291584566752,5.8295761523250125
0,0.8060674794442869,28.48174002487868,9,3,0.005309291584566752,5.829683797382128
0,0.805783952367451,28.48174002487868,9,3,0.005309291584566752,5.82979144641472
0,0.8052168982137794,28.513789661818123,9,3,0.005309291584566752,5.866692384053762
0,0.8043663169832719,28.514205707242052,9,3,0.005309291584566752,5.501721060776311
0,0.8037992628296002,28.546255344181493,9,3,0.005309291584566752,5.904401164237128
0,0.8035157357527644,28.546255344181493,9,3,0.005309291584566752,5.904510457643324
0,0.8032322086759286,28.546255344181493,9,3,0.005309291584566752,5.904619755095745
0,0.8029486815990927,28.546255344181493,9,3,0.005309291584566752,5.9047290565946176
0,0.8023816274454211,28.578598958274128,9,3,0.005309291584566752,5.941978945898246
0,0.8020981003685852,28.578598958274128,9,3,0.005309291584566752,5.942089070497965
0,0.8012475191380777,28.578598958274128,9,3,0.005309291584566752,5.942419468790176
0,0.8009639920612418,28.578598958274128,9,3,0.005309291584566752,5.9425296097193545
0,0.7995463566770626,28.610999006238654,9,3,0.005309291584566752,5.977526096773635
0,0.7992628296002269,28.610999006238654,9,3,0.005309291584566752,5.975976339417067
0,0.7986957754465551,28.643505703099112,9,3,0.005309291584566752,6.03896076212874
0,0.7981287212928835,28.676043046068386,9,3,0.005309291584566752,6.044145395946887
0,0.7978451942160476,28.676043046068386,9,3,0.005309291584566752,6.042580372104684
0,0.7975616671392118,28.676043046068386,9,3,0.005309291584566752,6.145690598865058
0,0.7969946129855401,28.708377575596785,9,3,0.005309291584566752,6.07481836294542
0,0.7958605046781968,28.676043046068386,9,3,0.005309291584566752,6.1361599703832965
0,0.7950099234476893,28.740560505641188,9,3,0.005309291584566752,6.204957706506526
0,0.7944428692940175,28.773032679236508,9,3,0.005309291584566752,6.238755287615552
0,0.7935922880635101,28.740849749192098,9,3,0.005309291584566752,6.092986683489527
0,0.7930252339098384,28.773032679236508,9,3,0.005309291584566752,6.230713435497415
0,0.7924581797561667,28.805779820001877,9,3,0.005309291584566752,6.054122496919721
0,0.7921746526793308,28.80555563527014,9,3,0.005309291584566752,6.158716024153386
0,0.7913240714488233,28.80555563527014,9,3,0.005309291584566752,6.258044888437564
0,0.79018996314148,28.837962750046284,9,3,0.005309291584566752,6.288393407840557
0,0.7899064360646442,28.837962750046284,9,3,0.005309291584566752,6.182825074830874
0,0.7887723277573008,28.87034109757637,9,3,0.005309291584566752,6.543017960733611
0,0.788488800680465,28.870672696790745,9,3,0.005309291584566752,6.00720214224149
0,0.7882052736036291,28.87034109757637,9,3,0.005309291584566752,6.313781700526466
0,0.7873546923731216,28.90305104432083,9,3,0.005309291584566752,6.242245039542235
0,0.7870711652962858,28.90305104432083,9,3,0.005309291584566752,6.344331088401188
0,0.7853700028352708,28.967783139132436,9,3,0.005309291584566752,6.304217189599068
0,0.7836688403742558,28.967783139132436,9,3,0.005309291584566752,6.294547545809196
0,0.7825347320669124,29.000097212620535,9,3,0.005309291584566752,6.324546002420684
0,0.7822512049900765,29.000097212620535,9,3,0.005309291584566752,6.322931250484274
0,0.7819676779132407,29.000097212620535,9,3,0.005309291584566752,6.321317322878423
0,0.7808335696058973,29.032630453913928,9,3,0.005309291584566752,6.393081090392583
0,0.7799829883753898,29.032630453913928,9,3,0.005309291584566752,6.346634679280016
0,0.7794159342217182,29.065206578374287,9,3,0.005309291584566752,6.3143307965603785
0,0.7791324071448823,29.065138100750136,9,3,0.005309291584566752,6.445057281193623
0,0.7788488800680465,29.065206578374287,9,3,0.005309291584566752,6.376776100638043
0,0.7782818259143748,29.097714225210495,9,3,0.005309291584566752,6.410039694978653
0,0.777998298837539,29.097714225210495,9,3,0.005309291584566752,6.3044477062318975
0,0.7774312446838673,29.130181712150574,9,3,0.005309291584566752,6.441586869490289
0,0.7760136092996881,29.16269085106859,9,3,0.005309291584566752,6.469846093801218
0,0.7757300822228523,29.16269085106859,9,3,0.005309291584566752,6.468203828236609
0,0.7748795009923448,29.1951334093668,9,3,0.005309291584566752,6.499607696921281
0,0.7740289197618373,29.1951334093668,9,3,0.005309291584566752,6.455123365522352
0,0.7731783385313298,29.1951334093668,9,3,0.005309291584566752,6.552161240123584
0,0.7723277573008223,29.227826917519582,9,3,0.005309291584566752,6.245640941960799
0,0.7720442302239864,29.227535257436667,9,3,0.005309291584566752,6.621656196885789
0,0.7717607031471505,29.227535257436667,9,3,0.005309291584566752,6.812670586774598
0,0.7714771760703147,29.227826917519582,9,3,0.005309291584566752,6.241059707754637
0,0.770910121916643,29.26022876558945,9,3,0.005309291584566752,6.549239370781813
0,0.7706265948398072,29.26022876558945,9,3,0.005309291584566752,6.547584477613684
0,0.7703430677629713,29.26022876558945,9,3,0.005309291584566752,6.5459304205669415
0,0.7700595406861356,29.26022876558945,9,3,0.005309291584566752,6.646400937788649
0,0.7694924865324638,29.29260634562118,9,3,0.005309291584566752,6.679126557573751
0,0.7663736886872696,29.357317697688817,9,3,0.005309291584566752,6.732546688822781
0,0.7660901616104338,29.357317697688817,9,3,0.005309291584566752,6.6290861759923905
0,0.765806634533598,29.357317697688817,9,3,0.005309291584566752,6.729158744650265
0,0.7655231074567621,29.357317697688817,9,3,0.005309291584566752,6.727466050900306
0,0.7649560533030905,29.389842459234718,9,3,0.005309291584566752,6.760183911714072
0,0.7618372554578963,29.454713784098228,9,3,0.005309291584566752,6.711959996108127
0,0.7615537283810604,29.454713784098228,9,3,0.005309291584566752,6.710277517384625
0,0.7612702013042245,29.454713784098228,9,3,0.005309291584566752,6.708595881939469
0,0.7609866742273887,29.454713784098228,9,3,0.005309291584566752,6.706915089138824
0,0.7607031471505529,29.454713784098228,9,3,0.005309291584566752,6.705235138349492
0,0.760419620073717,29.454713784098228,9,3,0.005309291584566752,6.703556028938911
0,0.7601360929968812,29.454713784098228,9,3,0.005309291584566752,6.701877760275148
0,0.7598525659200454,29.454713784098228,9,3,0.005309291584566752,6.700200331726909
0,0.7595690388432095,29.454713784098228,9,3,0.005309291584566752,6.698523742663527
0,0.7590019846895378,29.487425546134347,9,3,0.005309291584566752,6.760120640884176
0,0.7578678763821945,29.52016631415921,9,3,0.005309291584566752,6.760678283191796
0,0.7575843493053587,29.52016631415921,9,3,0.005309291584566752,6.7589894944563005
0,0.7573008222285228,29.52016631415921,9,3,0.005309291584566752,6.757301549214619
0,0.757017295151687,29.52016631415921,9,3,0.005309291584566752,6.755614446834962
0,0.7564502409980153,29.552669948150978,9,3,0.005309291584566752,6.788051416221272
0,0.7555996597675078,29.52016631415921,9,3,0.005309291584566752,6.747191555798589
0,0.7547490785370002,29.552669948150978,9,3,0.005309291584566752,6.948641204484772
0,0.7544655514601645,29.55283865851632,9,3,0.005309291584566752,6.612267300952242
0,0.753614970229657,29.617734017268123,9,3,0.005309291584566752,6.8426568567418835
0,0.7533314431528211,29.617734017268123,9,3,0.005309291584566752,6.840953934253031
0,0.7524808619223136,29.617734017268123,9,3,0.005309291584566752,6.835850248639732
0,0.7521973348454778,29.617734017268123,9,3,0.005309291584566752,6.834150711947291
0,0.7519138077686419,29.617734017268123,9,3,0.005309291584566752,6.832452020126203
0,0.751630280691806,29.617734017268123,9,3,0.005309291584566752,6.830754172546622
0,0.7513467536149703,29.617734017268123,9,3,0.005309291584566752,6.82905716857933
0,0.7507796994612985,29.650311948640223,9,3,0.005309291584566752,6.723842674362573
0,0.7504961723844628,29.650171977875676,9,3,0.005309291584566752,6.859522476869625
0,0.7502126453076269,29.650171977875676,9,3,0.005309291584566752,7.026741333361121
0,0.749929118230791,29.65033807201988,9,3,0.005309291584566752,6.856300325322057
0,0.7490785370002835,29.682749909247775,9,3,0.005309291584566752,6.912878912375153
0,0.7473773745392684,29.715353963999533,9,3,0.005309291584566752,6.912086330031024
0,0.7470938474624327,29.715353963999533,9,3,0.005309291584566752,6.910375459280501
0,0.7468103203855968,29.715353963999533,9,3,0.005309291584566752,6.9086654352654655
0,0.746526793308761,29.715353963999533,9,3,0.005309291584566752,6.906956257357482
0,0.7462432662319252,29.715353963999533,9,3,0.005309291584566752,6.905247924928733
0,0.7459597391550893,29.715353963999533,9,3,0.005309291584566752,7.003527844663407
0,0.7456762120782535,29.715353963999533,9,3,0.005309291584566752,7.001796483148282
0,0.7453926850014176,29.715353963999533,9,3,0.005309291584566752,6.900127994249048
0,0.744825630847746,29.74788986382174,9,3,0.005309291584566752,6.932202625704235
0,0.7442585766940742,29.812773207997783,9,3,0.005309291584566752,6.999507758709913
0,0.7422738871562234,29.812773207997783,9,3,0.005309291584566752,7.087099887311971
0,0.7419903600793876,29.812773207997783,9,3,0.005309291584566752,6.985708870494047
0,0.74113977884888,29.812773207997783,9,3,0.005309291584566752,6.980548303723727
0,0.7408562517720443,29.812773207997783,9,3,0.005309291584566752,6.978829808728
0,0.7405727246952084,29.812773207997783,9,3,0.005309291584566752,6.977112159653844
0,0.7402891976183725,29.812773207997783,9,3,0.005309291584566752,7.074892814093954
0,0.7391550893110292,29.87777548892682,9,3,0.005309291584566752,7.575565659967793
0,0.7388715622341934,29.87818399428944,9,3,0.005309291584566752,6.662813180736449
0,0.7385880351573575,29.877795633322652,9,3,0.005309291584566752,7.44519440895228
0,0.73773745392685,29.87777548892682,9,3,0.005309291584566752,7.565811654611041
0,0.7371703997731783,29.910490954270568,9,3,0.005309291584566752,7.062436138057064
0,0.7368868726963425,29.910490954270568,9,3,0.005309291584566752,7.1599100482962745
0,0.7366033456195067,29.910490954270568,9,3,0.005309291584566752,7.158153845386875
0,0.7363198185426708,29.910490954270568,9,3,0.005309291584566752,7.156398503799002
0,0.7360362914658349,29.910490954270568,9,3,0.005309291584566752,7.055510358670154
0,0.7351857102353275,29.910490954270568,9,3,0.005309291584566752,7.050324931772588
0,0.7346186560816558,29.94313749657499,9,3,0.005309291584566752,7.082165285353813
0,0.7340516019279841,29.97551431834442,9,3,0.005309291584566752,7.113683467428437
0,0.7332010206974766,29.97551431834442,9,3,0.005309291584566752,7.108464163525269
0,0.7323504394669691,29.97551431834442,9,3,0.005309291584566752,7.103252512805213
0,0.7317833853132975,30.008009564442062,9,3,0.005309291584566752,8.573119961495596
0,0.7297986957754465,30.040587323366378,9,3,0.005309291584566752,8.385194057938719
0,0.7283810603912674,30.073147740666062,9,3,0.005309291584566752,8.541786848765945
0,0.7280975333144315,30.073147740666062,9,3,0.005309291584566752,8.426271669185708
0,0.7258293166997448,30.073147740666062,9,3,0.005309291584566752,8.426271669185708
0,0.7241281542387298,30.13858497406295,9,3,0.005309291584566752,8.508828092351978
0,0.7232775730082223,30.138645459190315,9,3,0.005309291584566752,8.426866560945003
0,0.7229940459313865,30.13858497406295,9,3,0.005309291584566752,8.592192140674483
0,0.722143464700879,30.17132755720249,9,3,0.005309291584566752,8.550137561913546
0,0.7218599376240431,30.17132755720249,9,3,0.005309291584566752,8.550137561913546
0,0.7215764105472072,30.17132755720249,9,3,0.005309291584566752,8.550137561913546
0,0.7212928834703715,30.17132755720249,9,3,0.005309291584566752,8.550137561913546
0,0.7210093563935356,30.17132755720249,9,3,0.005309291584566752,8.550137561913546
0,0.7204423022398639,30.204013149635,9,3,0.005309291584566752,8.591375809172703
0,0.7201587751630281,30.204013149635,9,3,0.005309291584566752,8.591375809172703
0,0.7198752480861922,30.204013149635,9,3,0.005309291584566752,8.591375809172703
0,0.7193081939325205,30.236375521401555,9,3,0.005309291584566752,8.632206929476999
0,0.718457612702013,30.236687305389285,9,3,0.005309291584566752,8.632600305907669
0,0.7181740856251771,30.236687305389285,9,3,0.005309291584566752,8.2183308270056
0,0.7178905585483414,30.236375521401555,9,3,0.005309291584566752,9.082198283942544
0,0.7176070314715055,30.236687305389285,9,3,0.005309291584566752,8.632600305907669
0,0.7164729231641622,30.269049677155838,9,3,0.005309291584566752,8.55786536933154
0,0.7161893960873263,30.269049677155838,9,3,0.005309291584566752,9.415379217461675
0,0.7156223419336547,30.301655539684347,9,3,0.005309291584566752,9.08308241054271
0,0.7142047065494754,30.301910843459098,9,3,0.005309291584566752,8.714893903996678
0,0.7139211794726397,30.301910843459098,9,3,0.005309291584566752,8.258728890583972
0,0.7127870711652963,30.334516705987607,9,3,0.005309291584566752,8.640465629619879
0,0.7125035440884604,30.334516705987607,9,3,0.005309291584566752,8.756034264554115
0,0.7122200170116246,30.334516705987607,9,3,0.005309291584566752,8.756034264554115
0,0.7119364899347888,30.334516705987607,9,3,0.005309291584566752,8.756034264554115
0,0.711652962857953,30.334516705987607,9,3,0.005309291584566752,8.640465629619879
0,0.7113694357811171,30.334516705987607,9,3,0.005309291584566752,8.640465629619879
0,0.7102353274737737,30.39961155777489,9,3,0.005309291584566752,8.722599012545581
0,0.7093847462432662,30.39961155777489,9,3,0.005309291584566752,8.722599012545581
0,0.7082506379359229,30.399602840527322,9,3,0.005309291584566752,8.734768256352998
0,0.7071165296285795,30.43214926185064,9,3,0.005309291584566752,8.879225924630843
0,0.7068330025517436,30.43214926185064,9,3,0.005309291584566752,8.76365444725591
0,0.7065494754749079,30.43214926185064,9,3,0.005309291584566752,8.76365444725591
0,0.7056988942444004,30.43214926185064,9,3,0.005309291584566752,8.76365444725591
0,0.7048483130138928,30.43214926185064,9,3,0.005309291584566752,8.76365444725591
0,0.7042812588602212,30.465114431562636,9,3,0.005309291584566752,8.165947660072103
0,0.7037142047065494,30.497831711467956,9,3,0.005309291584566752,8.846533320331352
0,0.7034306776297137,30.497831711467956,9,3,0.005309291584566752,8.5237107228145
0,0.7025800963992062,30.497595953831567,9,3,0.005309291584566752,9.189889842428675
0,0.7017295151686986,30.497831711467956,9,3,0.005309291584566752,8.5237107228145
0,0.7011624610150269,30.530313233736887,9,3,0.005309291584566752,9.00309422904302
0,0.7005954068613552,30.56296395784084,9,3,0.005309291584566752,8.928720649035641
0,0.7003118797845195,30.56296395784084,9,3,0.005309291584566752,8.928720649035641
