,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,other_info
118,"[[0], [1, 3, 0, 1, 0, 2, 3, 2, 3, 3, 2, 0, 3, 3, 4, 0, 3, 3, 0, 3, 3], [3, 1, 4, 0, 3, 3, 0, 1], [2, 0, 3], [2, 0, 1, 1, 0, 2, 0, 1, 1, 2], [1, 1, 1]]",2.373249393939018,9,(Constant|_div_|(_exp_(x[0])-sin(x[1])**x[1])+_log_(x[0]|_div_|Constant)),"[1, 14, 5, 3, 6, 2]",(0.5942250656041724|_div_|(_exp_(x[0])-sin(x[1])**x[1])+_log_(x[0]|_div_|0.723323292631134)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
119,"[[0], [2, 3], [1], [4], [1], [4]]",2.3772830805634912,5,_inv_(x[4]),"[1, 2, 0, 1, 1, 1]",_inv_(x[4]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
120,"[[0], [2, 4, 3, 3], [], [1], [0, 1], [2]]",2.3835736462984074,6,cos(x[0]/(x[2]*x[5])),"[1, 4, 0, 1, 2, 1]",cos(x[0]/(x[2]*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
121,"[[0], [4, 0, 3, 0, 4, 3, 1, 3, 3, 1, 1, 3, 3, 2, 3, 4, 1, 0, 3, 2, 3, 0, 1, 3, 3, 2, 3, 4, 1, 0, 3, 3, 3, 2, 3], [3, 2, 2, 0, 4, 0, 2, 2, 0, 3, 1], [0, 2, 4, 4], [0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1], [4, 1, 2, 5, 1, 5, 4, 3, 2, 4]]",2.384009650622686,9,x[0]|_div_|x[4]/((x[1]*x[2])*x[5])*((x[5]+Constant)**sin(x[0]))/((x[1]+_exp_(x[5])*(x[0]*Constant)+_inv_(x[4]))/((x[0]|_div_|x[3]-x[2])/(_inv_(x[4])*x[5])*x[5])*x[5]),"[1, 35, 11, 4, 16, 10]",x[0]|_div_|x[4]/((x[1]*x[2])*x[5])*((x[5]+0.5942250656041724)**sin(x[0]))/((x[1]+_exp_(x[5])*(x[0]*0.723323292631134)+_inv_(x[4]))/((x[0]|_div_|x[3]-x[2])/(_inv_(x[4])*x[5])*x[5])*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
122,"[[0], [1, 0, 4, 4, 3, 0, 3, 3, 3, 0, 2, 1, 3, 3, 3, 3], [4, 4, 0, 1, 2], [3], [0, 1, 1, 2, 0, 1, 1, 0], [2, 4, 1, 5]]",2.389636908041572,9,(x[0]/(x[2]**x[4]*x[5])/(Constant*x[5])**_log_((x[0]+x[1]))-x[5]*x[0]),"[1, 16, 5, 1, 8, 4]",(x[0]/(x[2]**x[4]*x[5])/(0.5942250656041724*x[5])**_log_((x[0]+x[1]))-x[5]*x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
123,"[[0], [1, 3, 0, 1, 0, 2, 3, 1, 3, 3, 2, 0, 3, 3, 4, 0, 3, 3, 0, 3, 3], [3, 1, 4, 0, 4, 3, 0, 1], [2, 1], [2, 0, 1, 0, 0, 2, 1, 1, 0, 2], [4, 0, 1]]",2.396391353015192,9,(Constant|_div_|(_exp_(x[0])-(x[4]**x[0])+cos(x[0]**Constant))|_div_|x[0]+x[1]/(x[0]-Constant*x[5])),"[1, 21, 8, 2, 10, 3]",(0.5942250656041724|_div_|(_exp_(x[0])-(x[4]**x[0])+cos(x[0]**0.723323292631134))|_div_|x[0]+x[1]/(x[0]-0.08992457266499854*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
124,"[[0], [2, 0, 2, 3, 1, 1, 3, 1, 3, 3, 1, 3, 3], [0, 2, 2, 2, 3], [0, 2], [0, 1, 1, 1, 1, 0], [2, 5, 2, 2]]",2.408903635025446,9,sin(_exp_(x[0])+((x[2]*(x[5]*x[2]))*(x[2]|_div_|x[0]))),"[1, 13, 5, 2, 6, 4]",sin(_exp_(x[0])+((x[2]*(x[5]*x[2]))*(x[2]|_div_|x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
125,"[[0], [2, 3], [], [1], [0], []]",2.412048425274269,4,cos(x[0]),"[1, 2, 0, 1, 1, 0]",cos(x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
126,"[[0], [3], [], [], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
127,"[[0], [3], [], [], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
128,"[[0], [3], [], [], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
129,"[[0], [3], [], [], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
130,"[[0], [3], [], [], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
131,"[[0], [3], [], [0, 4], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
132,"[[0], [0, 0, 1, 2, 1, 3, 3, 1, 3, 0, 3, 3, 1, 1, 4, 3, 3, 3, 3, 4, 0, 3, 0, 1, 3, 3, 4, 3, 3, 4, 3, 2, 1, 3, 3], [3, 3, 0, 1, 0, 3, 0, 3, 1, 1, 4, 1], [1, 0], [1, 2, 2, 2, 1, 0, 0, 0, 2, 0, 1, 1, 2, 0, 1, 2, 2], [0, 0, 4, 5, 5]]",2.4128490821341,9,(cos((x[0]|_div_|Constant))|_div_|(Constant+Constant-x[0]))+((x[0]/(x[0]*x[5])|_div_|x[0])+Constant)|_div_|x[0]-(x[4]-x[5])**Constant/(x[0]*x[5])/(x[5]/(sin((Constant-Constant))*x[5])*x[5]),"[1, 35, 12, 2, 17, 5]",(cos((x[0]|_div_|0.5942250656041724))|_div_|(0.723323292631134+0.08992457266499854-x[0]))+((x[0]/(x[0]*x[5])|_div_|x[0])+0.08558322728806267)|_div_|x[0]-(x[4]-x[5])**0.33794059917606123/(x[0]*x[5])/(x[5]/(sin((0.08756503566974927-0.8433798356967075))*x[5])*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
133,"[[0], [4, 1, 1, 1, 0, 3, 3, 0, 3, 3, 3, 2, 2, 3, 4, 4, 0, 2, 3, 0, 3, 3, 3, 3], [1, 3, 2, 3, 0, 0, 2], [0, 4, 1], [1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1], [1, 0, 3, 3, 4, 2, 0]]",2.4134234671076054,9,(((x[1]-x[0]|_div_|x[0]*x[3])|_div_|x[3])+sin(_inv_(Constant)))/(cos(x[4])+Constant*x[2]/(Constant*x[5])/(x[0]*x[5])*x[5]),"[1, 24, 7, 3, 11, 7]",(((x[1]-x[0]|_div_|x[0]*x[3])|_div_|x[3])+sin(_inv_(0.5942250656041724)))/(cos(x[4])+0.723323292631134*x[2]/(0.08992457266499854*x[5])/(x[0]*x[5])*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
134,"[[0], [4, 1, 4, 3, 1, 0, 3, 3, 3, 2, 3, 4, 1, 1, 2, 3, 4, 3, 3, 3, 2, 0, 1, 3, 3, 3], [0, 2, 4, 4, 4, 0, 3], [0, 2, 0], [0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 2, 2], [0, 1, 2]]",2.4134284422235392,9,(x[0]/((x[0]+x[0]*x[1])*x[5])**sin(x[0]))/(((_exp_(x[2])**Constant/(x[0]*x[5]))**x[0])/(sin((x[0]+Constant)|_div_|Constant)*x[5])*x[5]),"[1, 26, 7, 3, 12, 3]",(x[0]/((x[0]+x[0]*x[1])*x[5])**sin(x[0]))/(((_exp_(x[2])**0.5942250656041724/(x[0]*x[5]))**x[0])/(sin((x[0]+0.723323292631134)|_div_|0.08992457266499854)*x[5])*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
135,"[[0], [4, 3, 0, 1, 4, 3, 2, 3, 4, 3, 3, 3], [4, 3], [1], [1, 1, 0, 1, 1, 1], [0, 5, 3, 2, 0]]",2.413428442234673,8,x[0]/((x[5]/(cos(x[0])*x[5])**x[3]/(x[2]*x[5]))|_div_|x[0]*x[5]),"[1, 12, 2, 1, 6, 5]",x[0]/((x[5]/(cos(x[0])*x[5])**x[3]/(x[2]*x[5]))|_div_|x[0]*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
136,"[[0], [2, 0, 4, 2, 0, 3, 3, 3, 3], [2, 2], [3, 3], [1, 1, 1, 1], [2, 5, 3, 1]]",2.413428442234673,9,_log_(_log_(x[2]*x[5])/(x[3]*x[5])*x[1]),"[1, 9, 2, 2, 4, 4]",_log_(_log_(x[2]*x[5])/(x[3]*x[5])*x[1]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
137,"[[0], [2, 0, 1, 3, 1, 1, 3, 3, 2, 3, 2, 2, 4, 3, 3], [0, 3, 3, 3], [3, 0, 0, 3], [2, 2, 1, 1, 2, 2], [4, 3]]",2.413428442234673,9,_log_((Constant+((Constant|_div_|x[4])|_div_|sin(x[3])))|_div_|sin(_log_(Constant/(Constant*x[5])))),"[1, 15, 4, 4, 6, 2]",_log_((0.5942250656041724+((0.723323292631134|_div_|x[4])|_div_|sin(x[3])))|_div_|sin(_log_(0.08992457266499854/(0.08558322728806267*x[5])))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
138,"[[0], [2, 4, 3, 2, 4, 3, 3], [], [2, 0], [2, 1, 1], [1, 1]]",2.413428442234673,8,_exp_(Constant/(sin(x[1]/(x[1]*x[5]))*x[5])),"[1, 7, 0, 2, 3, 2]",_exp_(0.5942250656041724/(sin(x[1]/(x[1]*x[5]))*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
139,"[[0], [0, 0, 2, 2, 2, 3, 0, 0, 0, 3, 3, 3, 3, 4, 3, 2, 0, 1, 3, 3, 2, 3], [3, 2, 3, 0, 1, 1, 2], [2, 3, 4, 0, 4], [1, 0, 0, 0, 0, 1, 0, 0, 0], [3, 2]]",2.413428442234673,9,_exp_(_log_(_inv_(x[3])))|_div_|x[0]*x[0]|_div_|x[0]+x[0]-x[2]/(sin((x[0]-x[0])*_inv_(x[0]))*x[5]),"[1, 22, 7, 5, 9, 2]",_exp_(_log_(_inv_(x[3])))|_div_|x[0]*x[0]|_div_|x[0]+x[0]-x[2]/(sin((x[0]-x[0])*_inv_(x[0]))*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
140,"[[0], [0, 4, 1, 0, 3, 3, 4, 3, 3, 1, 2, 4, 3, 3, 0, 2, 3, 2, 3, 1, 3, 3], [4, 4, 2, 0, 2, 1], [4, 3, 2], [0, 1, 2, 1, 1, 2, 1, 2, 0, 0], [2, 3, 2, 1]]",2.413428442234673,9,(x[0]**x[2]**Constant/(x[3]*x[5]))/((_inv_(x[2]/(Constant*x[5]))*_log_(x[1])+_exp_(Constant))*x[5])*(x[0]-x[0]),"[1, 22, 6, 3, 10, 4]",(x[0]**x[2]**0.5942250656041724/(x[3]*x[5]))/((_inv_(x[2]/(0.723323292631134*x[5]))*_log_(x[1])+_exp_(0.08992457266499854))*x[5])*(x[0]-x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
141,"[[0], [2, 0, 4, 2, 0, 3, 3, 3, 3], [2, 2], [3, 3], [1, 1, 1, 1], [2, 5, 3, 5]]",2.413428442234673,9,_log_(_log_(x[2]*x[5])/(x[3]*x[5])*x[5]),"[1, 9, 2, 2, 4, 4]",_log_(_log_(x[2]*x[5])/(x[3]*x[5])*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
142,"[[0], [1, 4, 4, 0, 0, 3, 3, 1, 3, 3, 1, 4, 3, 3, 2, 3, 2, 2, 2, 3, 4, 0, 1, 4, 3, 3, 0, 3, 3, 1, 4, 3, 3, 0, 3, 3, 0, 1, 4, 3, 3, 0, 3, 3, 1, 2, 3, 1, 3, 3], [1, 2, 2, 3, 1, 4, 3, 3, 4, 4, 3, 1, 3, 3, 3], [4, 1, 4, 2, 3], [0, 0, 2, 2, 1, 0, 1, 0, 2, 1, 2, 1, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1], [4, 2, 1, 2, 5, 2, 3, 0, 2, 5]]",2.4134284537389554,9,(x[0]-x[0]*(Constant*Constant)/((x[4]/(x[0]*x[5])|_div_|_inv_(x[2]))*x[5])/(cos(_inv_(_exp_(x[0])))*x[5])-(Constant/(x[1]*x[5])**Constant|_div_|x[2])|_div_|(Constant/(x[5]*x[5])**x[2]**x[0])/((x[0]/(x[3]*x[5])|_div_|x[0]-x[0])|_div_|(_log_(x[0])|_div_|(x[2]|_div_|x[5]))*x[5])),"[1, 50, 15, 5, 23, 10]",(x[0]-x[0]*(0.5942250656041724*0.723323292631134)/((x[4]/(x[0]*x[5])|_div_|_inv_(x[2]))*x[5])/(cos(_inv_(_exp_(x[0])))*x[5])-(0.08992457266499854/(x[1]*x[5])**0.08558322728806267|_div_|x[2])|_div_|(0.33794059917606123/(x[5]*x[5])**x[2]**x[0])/((x[0]/(x[3]*x[5])|_div_|x[0]-x[0])|_div_|(_log_(x[0])|_div_|(x[2]|_div_|x[5]))*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
143,"[[0], [2, 0, 4, 4, 2, 3, 4, 3, 3, 2, 3, 3], [1], [4, 1, 0], [1, 1, 2, 0, 0], [0, 1]]",2.413501245164394,9,_inv_(cos(x[0])/(x[1]/(Constant*x[5])*x[5])/(sin(x[0])*x[5])-x[0]),"[1, 12, 1, 3, 5, 2]",_inv_(cos(x[0])/(x[1]/(0.5942250656041724*x[5])*x[5])/(sin(x[0])*x[5])-x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
144,"[[0], [2, 1, 4, 1, 1, 3, 3, 3, 0, 2, 3, 3, 1, 4, 0, 3, 3, 2, 3, 3], [4, 2, 1, 0, 1, 0], [4, 3, 0], [0, 0, 2, 0, 0, 0, 0, 1, 0], [1]]",2.4135493872768787,9,_inv_((((x[0]**x[0])*Constant)/(_log_(x[0])-x[0]*x[5])+(x[0]-x[0]/(sin(x[1])*x[5])+x[0]))),"[1, 20, 6, 3, 9, 1]",_inv_((((x[0]**x[0])*0.5942250656041724)/(_log_(x[0])-x[0]*x[5])+(x[0]-x[0]/(sin(x[1])*x[5])+x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
145,"[[0], [4, 2, 1, 0, 3, 4, 3, 3, 3, 0, 0, 0, 4, 3, 3, 0, 3, 3, 3, 0, 0, 0, 3, 3, 4, 3, 3, 3], [2, 1, 3, 4, 3, 2, 4, 2, 2], [0], [2, 2, 1, 0, 2, 2, 1, 1, 2, 0, 0, 2, 2, 1], [3, 1, 4, 1]]",2.414422412326402,9,sin((Constant*Constant/(x[3]*x[5])-x[0]))/(Constant/(Constant*x[5])|_div_|x[1]**x[4]|_div_|Constant*x[0]**x[0]*Constant/(Constant*x[5])*x[1]*x[5]),"[1, 28, 9, 1, 14, 4]",sin((0.5942250656041724*0.723323292631134/(x[3]*x[5])-x[0]))/(0.08992457266499854/(0.08558322728806267*x[5])|_div_|x[1]**x[4]|_div_|0.33794059917606123*x[0]**x[0]*0.08756503566974927/(0.8433798356967075*x[5])*x[1]*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
146,"[[0], [0, 2, 2, 1, 3, 2, 3, 2, 1, 2, 3, 3, 4, 3], [4, 2, 0], [3, 3, 1, 1, 4], [0, 0, 0, 2, 1], [2, 5]]",2.41460888303296,8,_log_(_log_((x[0]**cos(x[0]))))*cos((_inv_(x[0])+Constant)),"[1, 12, 3, 5, 4, 0]",_log_(_log_((x[0]**cos(x[0]))))*cos((_inv_(x[0])+0.5942250656041724)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
147,"[[0], [2, 4, 3, 2, 0, 3, 3], [4], [0, 2], [0, 1, 1, 1, 1, 0], [1, 1]]",2.42773229852863,8,sin(x[0]/(_exp_(x[1]**x[1])*x[5])),"[1, 7, 1, 2, 3, 2]",sin(x[0]/(_exp_(x[1]**x[1])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
148,"[[0], [2, 0, 4, 2, 2, 3, 1, 2, 3, 1, 3, 3, 2, 0, 0, 3, 3, 3], [4, 0, 1, 0, 4], [1, 4, 0, 2, 4], [2, 2, 0, 0, 0, 2, 1], [5]]",2.431938870322915,8,cos(_inv_(sin(Constant))/((_exp_(Constant)**(x[0]+x[0]))*x[5])-_inv_(x[0]+Constant**x[5])),"[1, 18, 5, 5, 7, 1]",cos(_inv_(sin(0.5942250656041724))/((_exp_(0.723323292631134)**(x[0]+x[0]))*x[5])-_inv_(x[0]+0.08992457266499854**x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
149,"[[0], [1, 4, 0, 2, 0, 3, 3, 3, 3, 0, 2, 2, 1, 3, 3, 2, 2, 2, 3], [4, 0, 4, 0, 2], [3, 3, 1, 1, 4, 1], [2, 2, 2, 1, 0, 2, 2], [3]]",2.4665760471640024,8,(_log_(Constant**Constant)+Constant/(x[3]*x[5])**_log_(cos((x[0]+Constant)))*cos(_inv_(cos(Constant)))),"[1, 19, 5, 6, 7, 1]",(_log_(0.5942250656041724**0.723323292631134)+0.08992457266499854/(x[3]*x[5])**_log_(cos((x[0]+0.08558322728806267)))*cos(_inv_(cos(0.33794059917606123)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
150,"[[0], [2, 4, 3, 3], [], [0], [2, 2], []]",2.524337897805961,5,sin(Constant/(Constant*x[5])),"[1, 4, 0, 1, 2, 0]",sin(0.5942250656041724/(0.723323292631134*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
151,"[[0], [0, 1, 4, 0, 2, 3, 2, 3, 4, 2, 3, 1, 3, 3, 2, 3, 3], [2, 1, 0, 1], [4, 0, 4, 1], [2, 2, 1, 1, 2, 2, 0], [5, 1]]",2.5587855611453363,9,(_inv_(Constant)*sin(Constant)/(_inv_(x[5])/((x[1]-Constant)*x[5])*x[5])+cos(Constant))-x[0],"[1, 17, 4, 4, 7, 2]",(_inv_(0.5942250656041724)*sin(0.723323292631134)/(_inv_(x[5])/((x[1]-0.08992457266499854)*x[5])*x[5])+cos(0.08558322728806267))-x[0],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
152,"[[0], [1, 4, 1, 3, 0, 3, 2, 3, 4, 0, 0, 3, 3, 4, 3, 3, 1, 4, 3, 3, 1, 3, 3, 3], [4, 1, 0, 3, 3, 1, 1], [1], [2, 1, 2, 0, 2, 1, 2, 1, 0, 1, 1, 0], [3, 3, 2, 5, 1]]",2.5783649331840643,9,((Constant**x[3]-cos(Constant))/(x[0]+Constant|_div_|x[3]/(Constant*x[5])/((x[2]/(x[0]*x[5])|_div_|(x[5]-x[1]))*x[5])*x[5])-x[0]),"[1, 24, 7, 1, 12, 5]",((0.5942250656041724**x[3]-cos(0.723323292631134))/(x[0]+0.08992457266499854|_div_|x[3]/(0.08558322728806267*x[5])/((x[2]/(x[0]*x[5])|_div_|(x[5]-x[1]))*x[5])*x[5])-x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
153,"[[0], [0, 4, 3, 0, 0, 0, 3, 3, 2, 3, 1, 2, 3, 4, 3, 3, 0, 2, 0, 2, 3, 3, 1, 0, 2, 3, 0, 3, 3, 2, 1, 3, 3], [3, 0, 4, 4, 4, 2, 1, 0, 3, 2, 4], [1, 4, 3, 4, 0, 3], [1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 2, 0, 0], [1, 2, 0, 0]]",2.5952194993313835,9,x[1]/(x[0]|_div_|x[0]+cos(x[0])**(_inv_(x[2])**x[0]/(Constant*x[5]))*x[5])**_log_(_inv_(x[0])*x[0])-(sin(x[0])+x[0]|_div_|Constant*_log_((x[0]**x[0]))),"[1, 33, 11, 6, 14, 4]",x[1]/(x[0]|_div_|x[0]+cos(x[0])**(_inv_(x[2])**x[0]/(0.5942250656041724*x[5]))*x[5])**_log_(_inv_(x[0])*x[0])-(sin(x[0])+x[0]|_div_|0.723323292631134*_log_((x[0]**x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
154,"[[0], [2, 2, 3], [], [4, 0], [1], [2]]",2.6179400219475673,6,_inv_(sin(x[2])),"[1, 3, 0, 2, 1, 1]",_inv_(sin(x[2])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
155,"[[0], [1, 2, 1, 2, 4, 3, 3, 3, 3, 0, 2, 2, 2, 3, 3], [0, 1, 0, 0], [2, 3, 2, 1], [0, 1, 1, 1, 1, 1], [2, 1, 1]]",2.6311450005082837,9,(_exp_((_log_(x[0]/(x[2]*x[5]))+x[1]))-x[1]),"[1, 9, 2, 2, 4, 3]",(_exp_((_log_(x[0]/(x[2]*x[5]))+x[1]))-x[1]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
156,"[[0], [1, 2, 4, 4, 3, 4, 3, 3, 2, 3, 3], [1], [1, 4], [0, 1, 0, 1, 0], [3, 1]]",2.6853220128766893,9,(cos(x[0]/(x[3]/(x[0]*x[5])*x[5])/(_inv_(x[1])*x[5]))-x[0]),"[1, 11, 1, 2, 5, 2]",(cos(x[0]/(x[3]/(x[0]*x[5])*x[5])/(_inv_(x[1])*x[5]))-x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
157,"[[0], [4, 4, 3, 4, 0, 0, 3, 3, 0, 3, 3, 4, 3, 2, 3, 0, 2, 3, 0, 2, 3, 2, 1, 3, 3], [4, 3, 1, 3, 0, 2], [1, 1, 1, 4], [1, 0, 2, 0, 0, 1, 1, 1, 1, 2, 2], [3, 2, 0, 1, 4]]",2.751623354310824,9,x[3]/(x[0]**Constant|_div_|x[0]-x[0]/(x[2]/(cos(x[0])*x[5])*x[5])*x[5])/(cos(x[1])|_div_|cos(x[4])+_inv_((Constant*Constant))*x[5]),"[1, 25, 6, 4, 11, 5]",x[3]/(x[0]**0.5942250656041724|_div_|x[0]-x[0]/(x[2]/(cos(x[0])*x[5])*x[5])*x[5])/(cos(x[1])|_div_|cos(x[4])+_inv_((0.723323292631134*0.08992457266499854))*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
158,"[[0], [4, 2, 3, 3], [], [4], [1, 2], [3]]",2.7807404742935105,6,_inv_(x[3])/(Constant*x[5]),"[1, 4, 0, 1, 2, 1]",_inv_(x[3])/(0.5942250656041724*x[5]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
159,"[[0], [2, 0, 2, 3, 4, 2, 0, 3, 3, 4, 4, 3, 3, 4, 3, 3], [3, 1], [4, 2, 4], [2, 0, 0, 2, 1, 2, 2], [2]]",2.829443592825151,9,_inv_(_exp_(Constant)|_div_|_inv_(x[0]-x[0])/(Constant/(x[2]*x[5])/(Constant/(Constant*x[5])*x[5])*x[5])),"[1, 16, 2, 3, 7, 1]",_inv_(_exp_(0.5942250656041724)|_div_|_inv_(x[0]-x[0])/(0.723323292631134/(x[2]*x[5])/(0.08992457266499854/(0.08558322728806267*x[5])*x[5])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
160,"[[0], [2, 2, 0, 1, 1, 3, 3, 1, 3, 3, 1, 1, 3, 3, 0, 3, 3], [4, 4, 2, 0, 2, 2, 2], [4, 1], [0, 2, 1, 2, 0, 0, 1, 2], [2, 3]]",2.9182793981905775,9,_inv_(cos(((x[0]**Constant)**(x[2]*Constant))+((x[0]*x[0])*x[3]*Constant))),"[1, 17, 7, 2, 8, 2]",_inv_(cos(((x[0]**0.5942250656041724)**(x[2]*0.723323292631134))+((x[0]*x[0])*x[3]*0.08992457266499854))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
161,"[[0], [1, 0, 3, 4, 3, 0, 3, 3, 3, 0, 1, 1, 3, 3, 3, 3], [2, 3, 4, 1, 1], [4], [0, 1, 1, 2, 0, 1, 1, 0], [2, 1, 1, 5]]",3.4634530360333664,8,(x[0]*x[2]/(x[1]|_div_|Constant*x[5])**x[0]),"[1, 9, 3, 0, 5, 2]",(x[0]*x[2]/(x[1]|_div_|0.5942250656041724*x[5])**x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
162,"[[0], [1, 3, 2, 1, 4, 1, 3, 3, 0, 3, 3, 4, 0, 3, 3, 2, 3], [4, 4, 4, 4, 3], [1, 1], [1, 2, 2, 2, 2, 2, 2, 0], [2]]",3.6525779199598127,8,(x[2]**cos(((Constant**Constant)/(Constant**Constant*x[5])**Constant|_div_|Constant/(cos(x[0])*x[5])))),"[1, 17, 5, 2, 8, 1]",(x[2]**cos(((0.5942250656041724**0.723323292631134)/(0.08992457266499854**0.08558322728806267*x[5])**0.33794059917606123|_div_|0.08756503566974927/(cos(x[0])*x[5])))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
163,"[[0], [2, 2, 3], [], [3, 2], [1], [2]]",4.016385927315702,6,_log_(_exp_(x[2])),"[1, 3, 0, 2, 1, 1]",_log_(_exp_(x[2])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
164,"[[0], [3], [], [], [1], [2]]",4.016385927315702,4,x[2],"[1, 1, 0, 0, 1, 1]",x[2],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
165,"[[0], [3], [], [], [1], [2]]",4.016385927315702,4,x[2],"[1, 1, 0, 0, 1, 1]",x[2],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
166,"[[0], [0, 0, 2, 3, 3, 3], [2, 0], [2, 0], [0, 2, 2], [2]]",4.6322555484807095,6,_exp_(x[0])*Constant+Constant,"[1, 6, 2, 1, 3, 0]",_exp_(x[0])*0.5942250656041724+0.723323292631134,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
167,"[[0], [2, 4, 2, 2, 0, 3, 3, 1, 1, 4, 3, 3, 2, 3, 3], [3, 2, 3], [4, 2, 1, 4], [0, 1, 2, 0, 1, 0], [0, 5]]",4.703861280376966,9,_inv_(_exp_(cos(x[0]|_div_|x[0]))/(((Constant/(x[0]*x[5])*_inv_(x[5]))|_div_|x[0])*x[5])),"[1, 15, 3, 4, 6, 2]",_inv_(_exp_(cos(x[0]|_div_|x[0]))/(((0.5942250656041724/(x[0]*x[5])*_inv_(x[5]))|_div_|x[0])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
168,"[[0], [1, 1, 2, 4, 1, 3, 3, 0, 3, 3, 1, 3, 3, 2, 3], [0, 4, 0, 0, 1], [3, 3], [1, 2, 2, 0, 2, 1, 0], [1, 2]]",4.919311883069848,9,((_log_((x[1]+Constant)/(Constant**x[0]*x[5]))+(Constant+x[2]))-_log_(x[0])),"[1, 15, 5, 2, 7, 2]",((_log_((x[1]+0.5942250656041724)/(0.723323292631134**x[0]*x[5]))+(0.08992457266499854+x[2]))-_log_(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
169,"[[0], [2, 0, 2, 3, 3], [4], [3, 0], [2, 1], [2]]",5.910637287666784,6,_log_(sin(Constant)**x[2]),"[1, 5, 1, 2, 2, 1]",_log_(sin(0.5942250656041724)**x[2]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
