,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,other_info
95,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [3, 3], [1, 2, 0, 1, 2, 0, 0], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
96,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2, 0, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
97,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2, 0, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
98,"[[0], [1, 3, 3], [1], [], [1, 2], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,(x[3]-Constant),(x[3]-0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
99,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2, 0, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
100,"[[0], [0, 3, 3], [1], [], [1, 2, 2, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
101,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2], [3]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
102,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [3, 3], [1, 2, 0, 1, 2, 0, 0], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
103,"[[0], [0, 3, 3], [1], [], [1, 2, 2, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
104,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2, 0, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
105,"[[0], [1, 3, 3], [1], [], [1, 2], [3]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,(x[3]-Constant),(x[3]-0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
106,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [0, 3], [1, 2, 0, 1, 2, 0, 0], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
107,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [3, 3], [1, 2, 0, 1, 2, 0, 0], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
108,"[[0], [1, 3, 3], [1], [], [1, 2, 0, 1, 2, 0, 0], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,(x[3]-Constant),(x[3]-0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
109,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [3, 3], [1, 2, 0, 1, 2, 0, 0], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
110,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2], [3, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
111,"[[0], [1, 3, 3], [1], [], [1, 2, 0, 1, 2, 0, 0], [3, 5, 1]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,(x[3]-Constant),(x[3]-0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
112,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2, 2, 1, 2, 0, 0], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
113,"[[0], [0, 3, 3, 3, 2, 1, 3, 0, 2, 4, 2, 3, 1, 3, 3], [1], [], [1, 2], [3, 5]]",1.043205830560635,"[1, 3, 1, 0, 2, 1]",5,x[3]-Constant,x[3]-0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
